supplier_id,transport_company_id,site_id,transport_date,distance_km,co2_emissions_kg,transport_cost,transported_weight_kg
2,4,4,2025-01-14,1059.02,1.9,889.67,69.88
3,1,4,2025-01-14,919.18,4.95,1071.28,65.61
4,3,4,2025-01-14,1996.73,9.92,2034.99,68.97
5,2,4,2025-01-14,1292.82,7.48,1387.7,75.34
6,2,4,2025-01-14,716.32,4.11,766.33,72.38
7,2,4,2025-01-14,653.52,3.92,735.38,72.99
8,3,4,2025-01-14,1321.9,6.65,1422.12,69.99
1,1,5,2025-01-14,624.46,14.32,705.77,273.08
2,3,5,2025-01-14,634.95,12.51,660.42,271.69
3,2,5,2025-01-14,1148.19,23.98,1246.7,267.66
4,5,5,2025-01-14,1715.95,6.79,1103.92,274.6
5,2,5,2025-01-14,1032.38,25.48,1127.26,299.43
6,2,5,2025-01-14,615.7,15.57,684.55,311.32
7,2,5,2025-01-14,834.76,20.64,911.46,318.56
8,5,5,2025-01-14,1308.59,5.61,851.8,280.2
1,4,1,2025-01-15,483.25,1.0,418.5,84.94
2,3,1,2025-01-15,692.2,4.67,729.69,89.12
3,5,1,2025-01-15,924.09,1.13,617.11,79.67
4,3,1,2025-01-15,1838.61,11.85,1968.35,84.33
5,2,1,2025-01-15,915.57,5.86,993.07,81.65
6,1,1,2025-01-15,480.12,3.64,569.54,93.09
7,2,1,2025-01-15,756.17,5.59,851.23,88.6
8,5,1,2025-01-15,1456.33,2.01,969.65,93.12
1,4,2,2025-01-15,545.07,0.18,456.42,14.01
2,4,2,2025-01-15,965.79,0.31,844.85,13.32
3,5,2,2025-01-15,629.1,0.13,416.27,14.15
4,3,2,2025-01-15,1949.66,1.8,2049.58,12.31
5,4,2,2025-01-15,1171.58,0.35,993.73,12.22
6,4,2,2025-01-15,544.78,0.17,449.95,12.94
7,1,2,2025-01-15,930.57,1.06,1091.6,14.03
8,3,2,2025-01-15,1624.97,1.57,1708.51,12.53
1,2,3,2025-01-15,299.28,3.34,327.12,136.66
2,3,3,2025-01-15,1002.19,10.32,1043.82,144.21
3,1,3,2025-01-15,457.97,5.27,520.1,129.09
4,3,3,2025-01-15,2211.42,22.01,2318.04,133.7
5,2,3,2025-01-15,962.33,10.14,1053.35,129.7
6,4,3,2025-01-15,303.42,1.0,257.22,130.0
7,4,3,2025-01-15,1020.05,3.44,883.52,132.24
8,3,3,2025-01-15,1853.91,19.12,1912.59,139.4
1,1,4,2025-01-15,702.89,3.32,815.74,55.34
2,4,4,2025-01-15,1038.31,1.26,875.13,50.49
3,2,4,2025-01-15,910.56,4.08,990.04,54.84
4,3,4,2025-01-15,1983.56,7.2,2035.36,49.67
5,2,4,2025-01-15,1325.15,5.44,1426.55,51.71
6,2,4,2025-01-15,714.46,2.95,806.25,51.46
7,1,4,2025-01-15,653.57,2.76,743.85,51.49
8,5,4,2025-01-15,1366.12,1.19,887.49,55.37
1,1,5,2025-01-15,639.54,25.36,740.84,466.17
2,4,5,2025-01-15,649.46,7.18,544.5,444.53
3,5,5,2025-01-15,1096.05,7.23,705.47,448.87
4,5,5,2025-01-15,1643.6,10.68,1087.96,422.96
5,4,5,2025-01-15,1051.13,11.11,899.24,432.8
6,2,5,2025-01-15,622.61,22.92,687.38,448.51
7,1,5,2025-01-15,891.63,30.74,1045.62,392.68
8,5,5,2025-01-15,1296.85,7.34,863.64,386.69
1,1,1,2025-01-16,467.14,4.13,529.93,101.23
2,4,1,2025-01-16,726.33,1.66,623.02,89.37
3,1,1,2025-01-16,910.45,7.77,1067.4,97.37
4,5,1,2025-01-16,1855.97,2.53,1241.63,93.91
5,2,1,2025-01-16,881.04,6.41,998.37,87.84
6,4,1,2025-01-16,484.81,1.06,410.58,85.41
7,1,1,2025-01-16,786.94,6.37,926.07,98.89
8,3,1,2025-01-16,1398.71,9.09,1499.83,88.85
1,2,2,2025-01-16,539.43,0.53,590.46,12.57
2,3,2,2025-01-16,938.4,0.95,979.71,13.1
3,5,2,2025-01-16,606.25,0.12,404.79,13.45
4,5,2,2025-01-16,2066.8,0.43,1310.7,13.29
5,2,2,2025-01-16,1165.51,1.24,1304.95,12.86
6,2,2,2025-01-16,524.76,0.5,569.35,12.2
7,2,2,2025-01-16,934.59,0.95,1027.28,12.57
8,5,2,2025-01-16,1715.04,0.32,1123.29,13.02
1,2,3,2025-01-16,285.49,2.76,314.59,125.34
2,3,3,2025-01-16,1018.74,8.81,1080.51,119.78
3,1,3,2025-01-16,466.85,4.73,533.86,124.12
4,3,3,2025-01-16,2171.81,19.64,2267.46,124.75
5,2,3,2025-01-16,971.47,9.36,1043.71,121.32
6,1,3,2025-01-16,285.03,2.68,323.76,114.89
7,4,3,2025-01-16,1044.23,2.67,868.2,104.07
8,5,3,2025-01-16,1834.93,3.08,1163.99,114.91
1,1,4,2025-01-16,691.43,3.63,790.3,63.08
2,2,4,2025-01-16,1064.87,5.47,1176.55,67.1
3,5,4,2025-01-16,913.5,0.9,598.73,64.02
4,3,4,2025-01-16,2031.88,10.05,2097.93,66.3
5,1,4,2025-01-16,1253.2,6.53,1429.05,59.92
6,2,4,2025-01-16,706.64,3.32,758.56,60.13
7,4,4,2025-01-16,656.56,1.09,573.41,67.67
8,3,4,2025-01-16,1396.97,6.87,1469.05,66.85
1,4,5,2025-01-16,600.7,4.96,521.94,325.79
2,2,5,2025-01-16,649.67,15.97,722.06,307.21
3,5,5,2025-01-16,1194.7,5.31,769.79,300.5
4,5,5,2025-01-16,1761.34,8.8,1159.49,337.55
5,2,5,2025-01-16,1097.72,29.34,1179.92,351.01
6,2,5,2025-01-16,602.38,18.18,662.51,361.14
7,2,5,2025-01-16,860.93,22.75,962.2,333.07
8,3,5,2025-01-16,1267.57,30.79,1300.97,335.51
1,1,1,2025-01-17,470.53,3.82,543.4,92.61
2,3,1,2025-01-17,726.22,5.73,770.13,103.63
3,2,1,2025-01-17,917.88,7.82,983.99,102.98
4,3,1,2025-01-17,1928.56,13.29,1971.81,90.89
5,4,1,2025-01-17,921.75,2.29,794.1,103.19
6,4,1,2025-01-17,447.03,1.08,381.16,98.38
7,4,1,2025-01-17,731.94,1.8,636.87,95.93
8,3,1,2025-01-17,1489.36,10.27,1543.31,89.18
1,1,2,2025-01-17,527.2,0.61,606.3,13.55
2,4,2,2025-01-17,966.29,0.3,814.92,12.37
3,2,2,2025-01-17,636.95,0.69,684.62,13.35
4,3,2,2025-01-17,1956.53,1.9,2051.01,13.27
5,2,2,2025-01-17,1198.33,1.16,1281.54,11.58
6,4,2,2025-01-17,553.0,0.17,467.79,12.18
7,4,2,2025-01-17,932.89,0.31,774.95,13.18
8,3,2,2025-01-17,1597.09,1.65,1722.77,13.13
1,1,3,2025-01-17,311.31,3.83,355.61,141.02
2,2,3,2025-01-17,1055.57,9.7,1166.88,118.47
3,2,3,2025-01-17,460.78,4.53,522.62,124.64
4,3,3,2025-01-17,2251.14,23.05,2315.44,132.62
5,2,3,2025-01-17,904.77,9.72,1008.27,132.49
6,1,3,2025-01-17,313.53,3.2,369.56,118.3
7,4,3,2025-01-17,1029.79,3.34,872.09,123.65
8,3,3,2025-01-17,1885.06,16.87,1926.33,122.0
1,1,4,2025-01-17,748.6,4.14,855.06,63.85
2,4,4,2025-01-17,1006.41,1.42,872.35,58.46
3,1,4,2025-01-17,908.27,4.55,1022.05,58.03
4,5,4,2025-01-17,1903.39,1.8,1252.48,61.25
5,4,4,2025-01-17,1277.41,1.96,1115.21,63.0
6,1,4,2025-01-17,740.16,3.93,834.8,64.68
7,2,4,2025-01-17,637.91,2.96,713.74,58.78
8,5,4,2025-01-17,1324.12,1.16,843.35,60.61
1,4,5,2025-01-17,607.86,6.49,511.17,422.62
2,3,5,2025-01-17,627.14,20.84,658.6,423.15
3,1,5,2025-01-17,1170.38,40.34,1312.58,386.53
4,5,5,2025-01-17,1760.28,10.89,1118.76,410.54
5,1,5,2025-01-17,1081.91,32.96,1273.47,376.75
6,1,5,2025-01-17,597.1,21.66,697.26,432.28
7,4,5,2025-01-17,814.64,8.76,678.01,412.99
8,3,5,2025-01-17,1212.22,39.16,1245.75,417.85
1,2,1,2025-01-18,452.26,0.93,510.45,26.94
2,3,1,2025-01-18,743.16,1.29,789.14,24.23
3,1,1,2025-01-18,886.85,1.97,1016.89,26.77
4,3,1,2025-01-18,1763.91,3.27,1829.59,25.34
5,2,1,2025-01-18,934.45,1.77,1020.95,24.65
6,2,1,2025-01-18,455.87,0.97,505.69,26.65
7,4,1,2025-01-18,772.11,0.54,650.96,27.17
8,5,1,2025-01-18,1427.38,0.53,915.17,25.07
1,1,2,2025-01-18,530.22,0.15,619.98,3.19
2,2,2,2025-01-18,1010.25,0.27,1116.91,3.36
3,1,2,2025-01-18,649.39,0.17,736.37,3.11
4,3,2,2025-01-18,2104.13,0.59,2273.36,3.68
5,2,2,2025-01-18,1133.3,0.34,1222.44,3.6
6,4,2,2025-01-18,530.17,0.05,453.15,3.54
7,4,2,2025-01-18,969.05,0.09,826.84,3.68
8,3,2,2025-01-18,1705.55,0.48,1795.39,3.58
1,1,3,2025-01-18,299.71,1.38,339.51,55.52
2,4,3,2025-01-18,1047.69,1.55,907.39,58.44
3,2,3,2025-01-18,459.76,2.49,501.1,65.55
4,3,3,2025-01-18,2122.5,9.66,2177.21,62.96
5,4,3,2025-01-18,984.26,1.6,859.35,66.05
6,2,3,2025-01-18,302.58,1.39,343.0,58.5
7,4,3,2025-01-18,1097.11,1.84,941.41,64.01
8,3,3,2025-01-18,1837.29,8.77,1942.93,61.23
1,2,4,2025-01-18,700.07,1.18,761.39,21.74
2,4,4,2025-01-18,1028.42,0.49,884.91,19.98
3,5,4,2025-01-18,890.24,0.33,562.56,23.47
4,5,4,2025-01-18,2032.1,0.69,1326.2,23.36
5,2,4,2025-01-18,1253.28,2.19,1418.76,22.41
6,1,4,2025-01-18,729.81,1.49,848.13,23.34
7,4,4,2025-01-18,675.13,0.35,565.4,21.13
8,3,4,2025-01-18,1329.81,2.3,1358.66,22.59
1,2,5,2025-01-18,634.42,7.4,699.12,140.32
2,3,5,2025-01-18,640.33,6.2,685.27,125.08
3,5,5,2025-01-18,1167.36,2.25,740.15,133.08
4,3,5,2025-01-18,1665.13,16.14,1704.92,123.63
5,1,5,2025-01-18,1090.73,10.62,1289.07,119.58
6,1,5,2025-01-18,609.95,7.58,711.76,140.73
7,2,5,2025-01-18,887.61,8.83,957.57,119.69
8,3,5,2025-01-18,1228.89,12.83,1295.93,140.45
1,4,1,2025-01-20,471.89,0.85,391.96,73.51
2,3,1,2025-01-20,725.17,3.99,755.82,76.07
3,2,1,2025-01-20,862.89,5.3,948.89,75.84
4,3,1,2025-01-20,1762.26,8.61,1804.61,66.54
5,1,1,2025-01-20,882.75,5.23,1025.82,69.76
6,1,1,2025-01-20,476.67,2.78,545.1,69.62
7,1,1,2025-01-20,745.93,4.29,844.53,67.85
8,5,1,2025-01-20,1459.32,1.48,925.99,66.26
1,4,2,2025-01-20,531.56,0.21,454.38,14.75
2,4,2,2025-01-20,936.98,0.34,818.8,14.29
3,5,2,2025-01-20,642.75,0.15,417.28,14.55
4,3,2,2025-01-20,2028.43,2.27,2139.11,15.66
5,4,2,2025-01-20,1184.55,0.45,984.05,15.14
6,2,2,2025-01-20,522.34,0.7,585.39,16.04
7,1,2,2025-01-20,906.55,1.05,1024.04,13.39
8,3,2,2025-01-20,1705.13,1.85,1835.02,13.92
1,1,3,2025-01-20,287.61,2.65,339.15,107.85
2,4,3,2025-01-20,1045.61,3.08,896.25,114.62
3,5,3,2025-01-20,462.68,0.66,302.54,98.39
4,3,3,2025-01-20,2293.48,17.83,2378.31,107.99
5,4,3,2025-01-20,986.11,2.76,846.9,114.71
6,4,3,2025-01-20,303.27,0.72,253.03,96.78
7,4,3,2025-01-20,1068.99,2.76,930.16,104.55
8,3,3,2025-01-20,1718.87,13.36,1792.05,106.12
1,2,4,2025-01-20,742.85,4.85,817.64,83.38
2,4,4,2025-01-20,1069.41,2.47,898.87,95.0
3,5,4,2025-01-20,894.88,1.21,579.32,92.46
4,3,4,2025-01-20,1889.15,11.96,2013.11,81.79
5,4,4,2025-01-20,1347.73,3.12,1122.85,92.37
6,2,4,2025-01-20,735.09,5.15,810.71,85.12
7,4,4,2025-01-20,619.38,1.3,537.78,81.47
8,3,4,2025-01-20,1286.96,7.52,1327.69,79.0
1,2,5,2025-01-20,640.06,19.18,692.15,369.58
2,2,5,2025-01-20,633.23,18.56,719.96,368.37
3,2,5,2025-01-20,1159.99,32.11,1310.22,358.11
4,3,5,2025-01-20,1663.46,43.5,1757.83,360.82
5,1,5,2025-01-20,1087.5,35.76,1237.8,380.08
6,2,5,2025-01-20,620.82,20.59,694.77,396.12
7,2,5,2025-01-20,884.98,27.18,948.83,380.08
8,5,5,2025-01-20,1263.54,7.78,834.06,401.91
1,2,1,2025-01-21,466.42,2.99,506.31,81.27
2,3,1,2025-01-21,705.75,4.48,745.63,83.67
3,1,1,2025-01-21,901.04,6.82,1029.4,86.03
4,5,1,2025-01-21,1812.72,2.0,1213.27,76.79
5,4,1,2025-01-21,884.26,1.79,772.67,79.61
6,4,1,2025-01-21,460.54,0.92,401.48,77.49
7,4,1,2025-01-21,742.81,1.44,614.04,80.32
8,5,1,2025-01-21,1522.13,1.8,983.22,79.32
1,1,2,2025-01-21,544.48,0.71,620.44,14.84
2,4,2,2025-01-21,952.79,0.33,829.74,13.59
3,5,2,2025-01-21,611.23,0.11,401.14,12.96
4,3,2,2025-01-21,2007.73,2.07,2136.74,13.42
5,4,2,2025-01-21,1180.24,0.38,993.41,12.64
6,1,2,2025-01-21,525.0,0.59,601.02,12.75
7,2,2,2025-01-21,937.81,1.03,1008.08,13.73
8,3,2,2025-01-21,1710.45,1.84,1749.9,13.73
1,1,3,2025-01-21,300.01,3.66,342.56,145.41
2,2,3,2025-01-21,1088.94,11.52,1187.9,125.99
3,5,3,2025-01-21,467.68,1.01,311.51,148.63
4,3,3,2025-01-21,2261.37,23.22,2329.72,135.11
5,4,3,2025-01-21,908.01,2.96,785.57,134.15
6,4,3,2025-01-21,307.93,1.07,256.33,135.17
7,4,3,2025-01-21,1043.04,3.46,886.45,133.54
8,3,3,2025-01-21,1716.79,16.18,1751.31,127.31
1,2,4,2025-01-21,738.49,4.16,788.96,74.06
2,4,4,2025-01-21,1023.63,1.93,851.31,76.45
3,2,4,2025-01-21,900.3,4.87,964.09,70.75
4,5,4,2025-01-21,1941.41,2.16,1257.34,73.9
5,4,4,2025-01-21,1364.41,2.53,1150.52,71.29
6,1,4,2025-01-21,695.87,4.85,778.09,79.59
7,1,4,2025-01-21,664.77,3.94,769.42,68.17
8,3,4,2025-01-21,1299.13,7.69,1354.63,76.71
1,4,5,2025-01-21,604.86,5.01,532.25,346.99
2,4,5,2025-01-21,624.53,5.48,521.49,367.77
3,2,5,2025-01-21,1136.23,31.54,1227.59,347.86
4,3,5,2025-01-21,1666.19,45.18,1728.86,355.74
5,4,5,2025-01-21,1071.08,9.44,913.76,339.01
6,4,5,2025-01-21,596.3,4.55,500.19,318.0
7,1,5,2025-01-21,873.63,28.58,1000.48,367.45
8,5,5,2025-01-21,1224.42,5.74,783.76,312.86
1,2,1,2025-01-22,462.04,3.21,521.61,85.44
2,4,1,2025-01-22,732.17,1.55,623.49,88.22
3,5,1,2025-01-22,920.12,1.44,597.14,102.56
4,5,1,2025-01-22,1806.36,2.41,1201.02,86.34
5,2,1,2025-01-22,887.42,6.92,954.72,98.23
6,1,1,2025-01-22,446.95,3.39,509.75,88.01
7,2,1,2025-01-22,784.13,5.81,856.94,90.48
8,5,1,2025-01-22,1404.02,2.05,900.67,92.99
1,2,2,2025-01-22,550.25,0.51,619.43,11.76
2,2,2,2025-01-22,942.08,0.88,1063.94,12.28
3,1,2,2025-01-22,595.43,0.65,687.73,12.78
4,5,2,2025-01-22,1984.66,0.34,1253.63,11.53
5,4,2,2025-01-22,1193.69,0.38,1013.71,12.35
6,2,2,2025-01-22,519.1,0.46,562.97,11.6
7,2,2,2025-01-22,903.67,0.92,1008.71,12.68
8,3,2,2025-01-22,1728.85,1.56,1817.93,12.21
1,4,3,2025-01-22,303.55,1.13,258.9,145.84
2,4,3,2025-01-22,1068.51,3.99,912.57,144.42
3,5,3,2025-01-22,429.96,0.95,286.26,152.06
4,5,3,2025-01-22,2281.27,4.62,1460.57,135.26
5,2,3,2025-01-22,907.28,10.28,993.74,139.63
6,1,3,2025-01-22,287.36,3.6,324.01,146.17
7,2,3,2025-01-22,1044.44,11.41,1160.97,136.55
8,3,3,2025-01-22,1782.62,18.02,1909.72,134.1
1,4,4,2025-01-22,753.35,1.23,643.25,62.88
2,4,4,2025-01-22,1068.0,1.76,884.04,66.71
3,1,4,2025-01-22,930.99,4.81,1077.77,59.14
4,5,4,2025-01-22,1992.1,1.73,1273.58,56.48
5,2,4,2025-01-22,1281.17,6.63,1414.01,62.84
6,2,4,2025-01-22,734.55,3.16,791.17,55.64
7,4,4,2025-01-22,665.76,0.98,556.04,60.09
8,3,4,2025-01-22,1408.08,6.3,1504.06,59.89
1,4,5,2025-01-22,609.95,4.48,525.08,307.44
2,4,5,2025-01-22,655.77,5.03,565.19,308.32
3,5,5,2025-01-22,1107.98,4.87,702.39,292.33
4,5,5,2025-01-22,1757.6,7.69,1173.1,291.4
5,1,5,2025-01-22,1070.14,25.65,1204.59,273.32
6,4,5,2025-01-22,626.23,4.93,531.11,314.78
7,4,5,2025-01-22,885.35,6.66,776.01,307.74
8,5,5,2025-01-22,1244.11,5.01,820.02,270.96
1,4,1,2025-01-23,470.58,0.84,396.09,71.41
2,4,1,2025-01-23,751.36,1.25,643.97,68.6
3,2,1,2025-01-23,916.8,5.12,1022.02,72.45
4,3,1,2025-01-23,1850.72,9.46,1899.09,69.42
5,2,1,2025-01-23,905.61,5.14,1009.49,67.93
6,4,1,2025-01-23,481.65,0.84,418.52,71.39
7,1,1,2025-01-23,751.7,3.73,874.02,60.48
8,3,1,2025-01-23,1416.21,7.87,1504.1,70.64
1,1,2,2025-01-23,558.33,0.65,652.02,14.01
2,2,2,2025-01-23,966.15,1.05,1074.11,13.37
3,5,2,2025-01-23,642.62,0.14,411.21,14.15
4,5,2,2025-01-23,2089.55,0.38,1351.48,12.28
5,4,2,2025-01-23,1128.46,0.37,944.99,13.64
6,4,2,2025-01-23,559.92,0.2,468.21,14.47
7,4,2,2025-01-23,969.44,0.35,826.44,13.9
8,3,2,2025-01-23,1695.56,1.84,1746.03,14.75
1,4,3,2025-01-23,287.23,1.12,239.76,151.91
2,2,3,2025-01-23,1042.49,11.29,1154.07,140.62
3,2,3,2025-01-23,427.75,4.93,459.01,138.11
4,5,3,2025-01-23,2221.31,4.95,1474.48,146.66
5,2,3,2025-01-23,949.1,10.56,1063.38,141.07
6,2,3,2025-01-23,300.76,3.66,338.22,151.76
7,1,3,2025-01-23,1041.17,11.89,1178.97,140.08
8,3,3,2025-01-23,1829.4,18.05,1974.15,134.35
1,4,4,2025-01-23,722.2,1.06,632.06,56.73
2,2,4,2025-01-23,1009.55,3.93,1120.54,50.01
3,5,4,2025-01-23,876.94,0.64,566.23,46.85
4,3,4,2025-01-23,1927.75,7.36,2074.63,52.02
5,2,4,2025-01-23,1301.86,5.38,1415.12,51.69
6,4,4,2025-01-23,697.86,0.94,581.75,51.74
7,4,4,2025-01-23,652.16,0.84,559.07,52.91
8,3,4,2025-01-23,1399.27,5.12,1473.07,50.82
1,4,5,2025-01-23,643.48,5.48,560.15,342.58
2,2,5,2025-01-23,666.05,16.14,728.57,304.17
3,1,5,2025-01-23,1100.92,27.9,1237.0,305.75
4,3,5,2025-01-23,1769.87,42.37,1850.9,320.76
5,2,5,2025-01-23,999.27,27.12,1112.28,338.13
6,4,5,2025-01-23,592.92,4.85,517.31,342.88
7,2,5,2025-01-23,886.38,21.96,966.67,301.06
8,3,5,2025-01-23,1222.69,32.14,1312.25,354.69
1,1,1,2025-01-24,468.78,2.84,536.45,73.92
2,4,1,2025-01-24,705.24,1.3,613.99,75.39
3,5,1,2025-01-24,913.31,1.04,607.49,80.14
4,3,1,2025-01-24,1780.3,8.92,1874.15,66.16
5,1,1,2025-01-24,882.42,6.01,1006.19,77.07
6,2,1,2025-01-24,489.06,2.96,528.61,78.59
7,4,1,2025-01-24,775.11,1.29,671.25,68.94
8,3,1,2025-01-24,1500.95,9.42,1573.13,79.77
1,4,2,2025-01-24,516.95,0.1,431.49,8.15
2,4,2,2025-01-24,978.74,0.18,839.75,7.61
3,1,2,2025-01-24,606.68,0.36,697.18,7.2
4,5,2,2025-01-24,2073.85,0.24,1353.35,7.57
5,2,2,2025-01-24,1185.39,0.79,1289.41,8.6
6,1,2,2025-01-24,551.46,0.37,628.93,8.1
7,4,2,2025-01-24,972.13,0.21,819.37,8.47
8,5,2,2025-01-24,1647.85,0.18,1044.28,7.26
1,2,3,2025-01-24,310.76,2.62,338.12,104.82
2,4,3,2025-01-24,1005.53,2.47,855.9,103.36
3,1,3,2025-01-24,464.07,4.65,525.84,114.73
4,3,3,2025-01-24,2211.35,19.84,2319.17,113.93
5,1,3,2025-01-24,937.25,8.73,1094.22,106.7
6,2,3,2025-01-24,289.02,2.51,316.56,112.98
7,1,3,2025-01-24,1067.08,11.29,1237.0,120.81
8,3,3,2025-01-24,1846.3,14.02,1947.39,104.83
1,4,4,2025-01-24,731.48,1.51,621.79,80.49
2,3,4,2025-01-24,1001.74,5.66,1037.72,77.45
3,1,4,2025-01-24,858.85,5.26,980.28,69.28
4,5,4,2025-01-24,2031.49,2.3,1332.72,79.22
5,1,4,2025-01-24,1326.49,8.61,1557.02,73.91
6,2,4,2025-01-24,725.66,4.28,793.22,74.63
7,4,4,2025-01-24,659.97,1.3,557.44,78.54
8,3,4,2025-01-24,1352.21,7.51,1419.41,71.43
1,2,5,2025-01-24,644.0,15.28,708.98,285.72
2,2,5,2025-01-24,622.51,15.77,675.42,326.1
3,2,5,2025-01-24,1161.73,31.83,1275.05,337.09
4,5,5,2025-01-24,1737.44,8.21,1111.6,315.83
5,1,5,2025-01-24,1065.46,27.47,1201.58,311.35
6,4,5,2025-01-24,598.99,4.65,513.96,325.21
7,1,5,2025-01-24,821.64,24.05,943.63,343.78
8,3,5,2025-01-24,1297.31,33.29,1402.13,331.45
1,1,1,2025-01-25,467.61,1.45,527.54,35.16
2,3,1,2025-01-25,727.26,1.91,749.38,33.9
3,5,1,2025-01-25,900.97,0.41,600.65,29.88
4,3,1,2025-01-25,1800.02,4.06,1856.57,31.28
5,4,1,2025-01-25,916.59,0.79,764.29,34.1
6,4,1,2025-01-25,474.69,0.41,409.88,34.43
7,1,1,2025-01-25,748.67,1.91,878.25,29.64
8,5,1,2025-01-25,1453.2,0.65,946.46,31.18
1,1,2,2025-01-25,563.67,0.2,642.45,4.04
2,4,2,2025-01-25,1019.97,0.11,863.13,4.32
3,2,2,2025-01-25,618.58,0.2,671.63,3.83
4,5,2,2025-01-25,2000.35,0.11,1261.8,3.65
5,4,2,2025-01-25,1106.05,0.1,950.76,3.65
6,2,2,2025-01-25,535.08,0.16,591.64,3.73
7,2,2,2025-01-25,983.72,0.31,1067.56,3.99
8,5,2,2025-01-25,1692.07,0.1,1098.71,3.98
1,2,3,2025-01-25,301.77,1.28,334.05,50.73
2,4,3,2025-01-25,1039.3,1.27,863.58,47.21
3,1,3,2025-01-25,447.6,1.95,506.55,52.92
4,5,3,2025-01-25,2262.94,1.85,1487.53,53.96
5,1,3,2025-01-25,917.77,4.12,1030.19,55.62
6,1,3,2025-01-25,299.15,1.27,339.75,51.92
7,2,3,2025-01-25,1005.9,3.67,1139.18,46.19
8,5,3,2025-01-25,1838.09,1.49,1218.03,51.89
1,4,4,2025-01-25,719.59,0.51,627.69,27.5
2,4,4,2025-01-25,1027.53,0.72,874.45,27.64
3,1,4,2025-01-25,910.37,2.41,1057.05,31.54
4,3,4,2025-01-25,1869.43,4.04,1983.18,29.11
5,2,4,2025-01-25,1311.19,3.28,1405.31,30.59
6,1,4,2025-01-25,723.57,1.97,836.63,31.86
7,2,4,2025-01-25,680.11,1.6,734.72,29.12
8,5,4,2025-01-25,1360.11,0.59,863.37,29.02
1,1,5,2025-01-25,620.2,6.54,715.35,128.94
2,3,5,2025-01-25,674.45,7.21,717.86,141.54
3,2,5,2025-01-25,1157.26,13.33,1309.8,140.39
4,5,5,2025-01-25,1730.87,3.87,1124.71,143.76
5,2,5,2025-01-25,1004.59,11.53,1118.3,136.76
6,1,5,2025-01-25,638.61,7.0,737.55,130.87
7,4,5,2025-01-25,878.24,2.66,755.31,126.49
8,5,5,2025-01-25,1197.0,2.59,772.07,144.69
1,4,1,2025-01-27,459.15,1.2,400.72,102.46
2,3,1,2025-01-27,737.07,4.8,763.91,89.06
3,1,1,2025-01-27,873.25,6.71,984.56,89.34
4,3,1,2025-01-27,1779.68,12.02,1868.7,86.12
5,1,1,2025-01-27,923.78,7.11,1062.36,94.83
6,4,1,2025-01-27,461.32,1.22,394.69,101.54
7,2,1,2025-01-27,749.31,6.44,814.49,103.16
8,3,1,2025-01-27,1486.27,9.73,1554.26,87.06
1,4,2,2025-01-27,514.76,0.09,444.84,6.54
2,3,2,2025-01-27,1026.7,0.54,1090.34,7.02
3,1,2,2025-01-27,630.79,0.34,719.46,6.59
4,5,2,2025-01-27,1985.87,0.19,1326.37,6.43
5,2,2,2025-01-27,1134.58,0.59,1263.14,6.75
6,2,2,2025-01-27,532.71,0.28,588.56,6.62
7,4,2,2025-01-27,967.67,0.18,837.58,7.17
8,5,2,2025-01-27,1708.79,0.17,1126.65,6.34
1,2,3,2025-01-27,309.17,2.75,351.46,111.12
2,4,3,2025-01-27,1051.79,3.35,884.28,124.04
3,5,3,2025-01-27,466.13,0.73,297.5,108.05
4,3,3,2025-01-27,2269.04,20.38,2376.5,118.24
5,2,3,2025-01-27,927.18,8.61,1040.16,115.48
6,2,3,2025-01-27,285.6,2.6,324.13,109.8
7,1,3,2025-01-27,1058.07,11.05,1253.29,122.36
8,5,3,2025-01-27,1773.92,3.27,1170.16,122.92
1,1,4,2025-01-27,711.44,3.5,801.39,57.06
2,2,4,2025-01-27,1064.76,5.47,1179.85,64.71
3,2,4,2025-01-27,931.4,3.92,1008.42,54.49
4,5,4,2025-01-27,1979.84,1.86,1279.19,62.11
5,2,4,2025-01-27,1336.53,7.1,1472.74,64.83
6,2,4,2025-01-27,713.81,3.04,796.54,55.83
7,4,4,2025-01-27,633.86,1.02,529.92,62.51
8,5,4,2025-01-27,1296.41,1.1,845.44,54.4
1,1,5,2025-01-27,636.8,17.72,718.57,311.89
2,4,5,2025-01-27,627.59,5.21,529.88,320.01
3,1,5,2025-01-27,1177.32,29.56,1359.78,306.87
4,3,5,2025-01-27,1619.86,40.35,1686.19,320.55
5,2,5,2025-01-27,1046.56,29.13,1158.25,333.43
6,1,5,2025-01-27,649.11,17.23,754.74,322.67
7,4,5,2025-01-27,871.16,7.22,749.39,333.82
8,5,5,2025-01-27,1301.12,5.87,826.71,309.26
1,2,1,2025-01-28,463.69,2.86,495.6,78.54
2,2,1,2025-01-28,708.76,4.42,800.31,81.99
3,2,1,2025-01-28,881.96,6.31,976.76,86.89
4,3,1,2025-01-28,1858.92,11.2,1945.27,77.36
5,1,1,2025-01-28,869.69,6.32,993.87,86.41
6,2,1,2025-01-28,450.22,3.05,505.1,84.57
7,4,1,2025-01-28,773.07,1.62,667.38,85.55
8,5,1,2025-01-28,1437.37,1.84,923.02,88.33
1,4,2,2025-01-28,537.59,0.13,456.81,9.47
2,3,2,2025-01-28,932.9,0.61,961.17,8.7
3,1,2,2025-01-28,606.49,0.45,676.99,8.85
4,3,2,2025-01-28,1978.39,1.39,2053.92,9.55
