site_id,waste_date,waste_type,waste_quantity_kg,recyclable
2,2025-02-05,Electrical Waste,0.12,True
2,2025-02-05,Packaging Waste,0.18,False
3,2025-02-05,Metal Scrap,22.03,True
3,2025-02-05,Plastic Waste,11.65,True
3,2025-02-05,Electrical Waste,5.69,True
3,2025-02-05,Packaging Waste,7.9,False
4,2025-02-05,Metal Scrap,5.31,True
4,2025-02-05,Plastic Waste,2.67,True
4,2025-02-05,Electrical Waste,1.2,True
4,2025-02-05,Packaging Waste,1.76,False
5,2025-02-05,Metal Scrap,72.4,True
5,2025-02-05,Plastic Waste,34.29,True
5,2025-02-05,Electrical Waste,16.41,True
5,2025-02-05,Packaging Waste,22.58,False
1,2025-02-06,Metal Scrap,9.51,True
1,2025-02-06,Plastic Waste,4.76,True
1,2025-02-06,Electrical Waste,2.15,True
1,2025-02-06,Packaging Waste,3.17,False
2,2025-02-06,Metal Scrap,0.51,True
2,2025-02-06,Plastic Waste,0.27,True
2,2025-02-06,Electrical Waste,0.11,True
2,2025-02-06,Packaging Waste,0.16,False
3,2025-02-06,Metal Scrap,23.3,True
3,2025-02-06,Plastic Waste,12.56,True
3,2025-02-06,Electrical Waste,5.85,True
3,2025-02-06,Packaging Waste,8.05,False
4,2025-02-06,Metal Scrap,3.82,True
4,2025-02-06,Plastic Waste,1.89,True
4,2025-02-06,Electrical Waste,0.86,True
4,2025-02-06,Packaging Waste,1.29,False
5,2025-02-06,Metal Scrap,78.1,True
5,2025-02-06,Plastic Waste,38.75,True
5,2025-02-06,Electrical Waste,19.21,True
5,2025-02-06,Packaging Waste,27.32,False
1,2025-02-07,Metal Scrap,10.27,True
1,2025-02-07,Plastic Waste,4.88,True
1,2025-02-07,Electrical Waste,2.23,True
1,2025-02-07,Packaging Waste,2.98,False
2,2025-02-07,Metal Scrap,0.61,True
2,2025-02-07,Plastic Waste,0.29,True
2,2025-02-07,Electrical Waste,0.14,True
2,2025-02-07,Packaging Waste,0.2,False
3,2025-02-07,Metal Scrap,22.69,True
3,2025-02-07,Plastic Waste,11.6,True
3,2025-02-07,Electrical Waste,4.89,True
3,2025-02-07,Packaging Waste,7.13,False
4,2025-02-07,Metal Scrap,5.32,True
4,2025-02-07,Plastic Waste,2.5,True
4,2025-02-07,Electrical Waste,1.19,True
4,2025-02-07,Packaging Waste,1.64,False
5,2025-02-07,Metal Scrap,77.15,True
5,2025-02-07,Plastic Waste,44.5,True
5,2025-02-07,Electrical Waste,17.56,True
5,2025-02-07,Packaging Waste,26.89,False
1,2025-02-08,Metal Scrap,3.25,True
1,2025-02-08,Plastic Waste,1.59,True
1,2025-02-08,Electrical Waste,0.81,True
1,2025-02-08,Packaging Waste,1.02,False
2,2025-02-08,Metal Scrap,0.21,True
2,2025-02-08,Plastic Waste,0.1,True
2,2025-02-08,Electrical Waste,0.05,True
2,2025-02-08,Packaging Waste,0.06,False
3,2025-02-08,Metal Scrap,7.82,True
3,2025-02-08,Plastic Waste,3.96,True
3,2025-02-08,Electrical Waste,1.76,True
3,2025-02-08,Packaging Waste,2.86,False
4,2025-02-08,Metal Scrap,2.45,True
4,2025-02-08,Plastic Waste,1.1,True
4,2025-02-08,Electrical Waste,0.52,True
4,2025-02-08,Packaging Waste,0.78,False
5,2025-02-08,Metal Scrap,27.65,True
5,2025-02-08,Plastic Waste,14.78,True
5,2025-02-08,Electrical Waste,5.68,True
5,2025-02-08,Packaging Waste,8.52,False
1,2025-02-10,Metal Scrap,9.86,True
1,2025-02-10,Plastic Waste,4.58,True
1,2025-02-10,Electrical Waste,2.04,True
1,2025-02-10,Packaging Waste,3.0,False
2,2025-02-10,Metal Scrap,0.51,True
2,2025-02-10,Plastic Waste,0.29,True
2,2025-02-10,Electrical Waste,0.13,True
2,2025-02-10,Packaging Waste,0.19,False
3,2025-02-10,Metal Scrap,20.0,True
3,2025-02-10,Plastic Waste,11.32,True
3,2025-02-10,Electrical Waste,5.03,True
3,2025-02-10,Packaging Waste,7.18,False
4,2025-02-10,Metal Scrap,6.59,True
4,2025-02-10,Plastic Waste,3.54,True
4,2025-02-10,Electrical Waste,1.54,True
4,2025-02-10,Packaging Waste,2.23,False
5,2025-02-10,Metal Scrap,85.28,True
5,2025-02-10,Plastic Waste,46.17,True
5,2025-02-10,Electrical Waste,18.6,True
5,2025-02-10,Packaging Waste,28.58,False
1,2025-02-11,Metal Scrap,8.72,True
1,2025-02-11,Plastic Waste,4.71,True
1,2025-02-11,Electrical Waste,2.06,True
1,2025-02-11,Packaging Waste,2.66,False
2,2025-02-11,Metal Scrap,0.47,True
2,2025-02-11,Plastic Waste,0.25,True
2,2025-02-11,Electrical Waste,0.12,True
2,2025-02-11,Packaging Waste,0.18,False
3,2025-02-11,Metal Scrap,18.1,True
3,2025-02-11,Plastic Waste,8.99,True
3,2025-02-11,Electrical Waste,4.48,True
3,2025-02-11,Packaging Waste,6.74,False
4,2025-02-11,Metal Scrap,5.68,True
4,2025-02-11,Plastic Waste,2.68,True
4,2025-02-11,Electrical Waste,1.19,True
4,2025-02-11,Packaging Waste,1.64,False
5,2025-02-11,Metal Scrap,63.27,True
5,2025-02-11,Plastic Waste,35.35,True
5,2025-02-11,Electrical Waste,15.36,True
5,2025-02-11,Packaging Waste,22.7,False
1,2025-02-12,Metal Scrap,8.23,True
1,2025-02-12,Plastic Waste,5.03,True
1,2025-02-12,Electrical Waste,2.19,True
1,2025-02-12,Packaging Waste,3.12,False
2,2025-02-12,Metal Scrap,0.78,True
2,2025-02-12,Plastic Waste,0.4,True
2,2025-02-12,Electrical Waste,0.17,True
2,2025-02-12,Packaging Waste,0.23,False
3,2025-02-12,Metal Scrap,23.14,True
3,2025-02-12,Plastic Waste,13.78,True
3,2025-02-12,Electrical Waste,5.79,True
3,2025-02-12,Packaging Waste,9.0,False
4,2025-02-12,Metal Scrap,4.65,True
4,2025-02-12,Plastic Waste,2.07,True
4,2025-02-12,Electrical Waste,1.0,True
4,2025-02-12,Packaging Waste,1.51,False
5,2025-02-12,Metal Scrap,73.8,True
5,2025-02-12,Plastic Waste,34.91,True
5,2025-02-12,Electrical Waste,16.38,True
5,2025-02-12,Packaging Waste,24.5,False
1,2025-02-13,Metal Scrap,13.17,True
1,2025-02-13,Plastic Waste,7.02,True
1,2025-02-13,Electrical Waste,2.81,True
1,2025-02-13,Packaging Waste,4.54,False
2,2025-02-13,Metal Scrap,0.6,True
2,2025-02-13,Plastic Waste,0.35,True
2,2025-02-13,Electrical Waste,0.15,True
2,2025-02-13,Packaging Waste,0.22,False
3,2025-02-13,Metal Scrap,19.57,True
3,2025-02-13,Plastic Waste,9.78,True
3,2025-02-13,Electrical Waste,4.35,True
3,2025-02-13,Packaging Waste,7.41,False
4,2025-02-13,Metal Scrap,7.24,True
4,2025-02-13,Plastic Waste,3.81,True
4,2025-02-13,Electrical Waste,1.85,True
4,2025-02-13,Packaging Waste,2.61,False
5,2025-02-13,Metal Scrap,66.54,True
5,2025-02-13,Plastic Waste,33.34,True
5,2025-02-13,Electrical Waste,14.14,True
5,2025-02-13,Packaging Waste,22.0,False
1,2025-02-14,Metal Scrap,8.57,True
1,2025-02-14,Plastic Waste,4.3,True
1,2025-02-14,Electrical Waste,1.96,True
1,2025-02-14,Packaging Waste,2.63,False
2,2025-02-14,Metal Scrap,0.57,True
2,2025-02-14,Plastic Waste,0.32,True
2,2025-02-14,Electrical Waste,0.13,True
2,2025-02-14,Packaging Waste,0.2,False
3,2025-02-14,Metal Scrap,18.18,True
3,2025-02-14,Plastic Waste,11.08,True
3,2025-02-14,Electrical Waste,4.59,True
3,2025-02-14,Packaging Waste,6.39,False
4,2025-02-14,Metal Scrap,4.93,True
4,2025-02-14,Plastic Waste,2.75,True
4,2025-02-14,Electrical Waste,1.22,True
4,2025-02-14,Packaging Waste,1.67,False
5,2025-02-14,Metal Scrap,68.56,True
5,2025-02-14,Plastic Waste,34.75,True
5,2025-02-14,Electrical Waste,14.16,True
5,2025-02-14,Packaging Waste,19.76,False
1,2025-02-15,Metal Scrap,4.57,True
1,2025-02-15,Plastic Waste,2.2,True
1,2025-02-15,Electrical Waste,1.02,True
1,2025-02-15,Packaging Waste,1.47,False
2,2025-02-15,Metal Scrap,0.26,True
2,2025-02-15,Plastic Waste,0.15,True
2,2025-02-15,Electrical Waste,0.07,True
2,2025-02-15,Packaging Waste,0.09,False
3,2025-02-15,Metal Scrap,7.12,True
3,2025-02-15,Plastic Waste,3.54,True
3,2025-02-15,Electrical Waste,1.75,True
3,2025-02-15,Packaging Waste,2.42,False
4,2025-02-15,Metal Scrap,1.89,True
4,2025-02-15,Plastic Waste,0.97,True
4,2025-02-15,Electrical Waste,0.38,True
4,2025-02-15,Packaging Waste,0.64,False
5,2025-02-15,Metal Scrap,24.28,True
5,2025-02-15,Plastic Waste,13.8,True
5,2025-02-15,Electrical Waste,5.65,True
5,2025-02-15,Packaging Waste,9.01,False
1,2025-02-17,Metal Scrap,9.44,True
1,2025-02-17,Plastic Waste,4.87,True
1,2025-02-17,Electrical Waste,2.3,True
1,2025-02-17,Packaging Waste,3.72,False
2,2025-02-17,Metal Scrap,0.48,True
2,2025-02-17,Plastic Waste,0.23,True
2,2025-02-17,Electrical Waste,0.11,True
2,2025-02-17,Packaging Waste,0.16,False
3,2025-02-17,Metal Scrap,23.96,True
3,2025-02-17,Plastic Waste,12.3,True
3,2025-02-17,Electrical Waste,5.37,True
3,2025-02-17,Packaging Waste,7.84,False
4,2025-02-17,Metal Scrap,5.08,True
4,2025-02-17,Plastic Waste,2.9,True
4,2025-02-17,Electrical Waste,1.26,True
4,2025-02-17,Packaging Waste,1.76,False
5,2025-02-17,Metal Scrap,63.81,True
5,2025-02-17,Plastic Waste,28.27,True
5,2025-02-17,Electrical Waste,14.5,True
5,2025-02-17,Packaging Waste,21.59,False
1,2025-02-18,Metal Scrap,10.63,True
1,2025-02-18,Plastic Waste,5.03,True
1,2025-02-18,Electrical Waste,2.36,True
1,2025-02-18,Packaging Waste,3.65,False
2,2025-02-18,Metal Scrap,0.65,True
2,2025-02-18,Plastic Waste,0.31,True
2,2025-02-18,Electrical Waste,0.12,True
2,2025-02-18,Packaging Waste,0.2,False
3,2025-02-18,Metal Scrap,19.52,True
3,2025-02-18,Plastic Waste,10.59,True
3,2025-02-18,Electrical Waste,4.71,True
3,2025-02-18,Packaging Waste,6.5,False
4,2025-02-18,Metal Scrap,5.88,True
4,2025-02-18,Plastic Waste,2.98,True
4,2025-02-18,Electrical Waste,1.4,True
4,2025-02-18,Packaging Waste,1.97,False
5,2025-02-18,Metal Scrap,83.35,True
5,2025-02-18,Plastic Waste,38.71,True
5,2025-02-18,Electrical Waste,18.37,True
5,2025-02-18,Packaging Waste,30.32,False
1,2025-02-19,Metal Scrap,11.21,True
1,2025-02-19,Plastic Waste,6.19,True
1,2025-02-19,Electrical Waste,2.73,True
1,2025-02-19,Packaging Waste,4.25,False
2,2025-02-19,Metal Scrap,0.45,True
2,2025-02-19,Plastic Waste,0.23,True
2,2025-02-19,Electrical Waste,0.09,True
2,2025-02-19,Packaging Waste,0.14,False
3,2025-02-19,Metal Scrap,20.29,True
3,2025-02-19,Plastic Waste,10.52,True
3,2025-02-19,Electrical Waste,4.77,True
3,2025-02-19,Packaging Waste,6.05,False
4,2025-02-19,Metal Scrap,4.83,True
4,2025-02-19,Plastic Waste,2.79,True
4,2025-02-19,Electrical Waste,1.31,True
4,2025-02-19,Packaging Waste,1.99,False
5,2025-02-19,Metal Scrap,57.03,True
5,2025-02-19,Plastic Waste,27.58,True
5,2025-02-19,Electrical Waste,11.42,True
5,2025-02-19,Packaging Waste,19.13,False
1,2025-02-20,Metal Scrap,11.77,True
1,2025-02-20,Plastic Waste,5.57,True
1,2025-02-20,Electrical Waste,2.6,True
1,2025-02-20,Packaging Waste,4.06,False
2,2025-02-20,Metal Scrap,0.51,True
2,2025-02-20,Plastic Waste,0.31,True
2,2025-02-20,Electrical Waste,0.12,True
2,2025-02-20,Packaging Waste,0.19,False
3,2025-02-20,Metal Scrap,24.18,True
3,2025-02-20,Plastic Waste,13.47,True
3,2025-02-20,Electrical Waste,6.03,True
3,2025-02-20,Packaging Waste,9.45,False
4,2025-02-20,Metal Scrap,5.0,True
4,2025-02-20,Plastic Waste,2.52,True
4,2025-02-20,Electrical Waste,1.31,True
4,2025-02-20,Packaging Waste,1.88,False
5,2025-02-20,Metal Scrap,81.8,True
5,2025-02-20,Plastic Waste,48.03,True
5,2025-02-20,Electrical Waste,18.31,True
5,2025-02-20,Packaging Waste,29.35,False
1,2025-02-21,Metal Scrap,9.32,True
1,2025-02-21,Plastic Waste,4.79,True
1,2025-02-21,Electrical Waste,2.02,True
1,2025-02-21,Packaging Waste,3.56,False
2,2025-02-21,Metal Scrap,0.45,True
2,2025-02-21,Plastic Waste,0.22,True
2,2025-02-21,Electrical Waste,0.09,True
2,2025-02-21,Packaging Waste,0.14,False
3,2025-02-21,Metal Scrap,19.44,True
3,2025-02-21,Plastic Waste,10.5,True
3,2025-02-21,Electrical Waste,4.71,True
3,2025-02-21,Packaging Waste,6.77,False
4,2025-02-21,Metal Scrap,6.82,True
4,2025-02-21,Plastic Waste,3.95,True
4,2025-02-21,Electrical Waste,1.54,True
4,2025-02-21,Packaging Waste,2.41,False
5,2025-02-21,Metal Scrap,66.43,True
5,2025-02-21,Plastic Waste,32.48,True
5,2025-02-21,Electrical Waste,15.45,True
5,2025-02-21,Packaging Waste,23.19,False
1,2025-02-22,Metal Scrap,3.53,True
1,2025-02-22,Plastic Waste,1.58,True
1,2025-02-22,Electrical Waste,0.8,True
1,2025-02-22,Packaging Waste,1.14,False
2,2025-02-22,Metal Scrap,0.24,True
2,2025-02-22,Plastic Waste,0.13,True
2,2025-02-22,Electrical Waste,0.06,True
2,2025-02-22,Packaging Waste,0.09,False
3,2025-02-22,Metal Scrap,8.3,True
3,2025-02-22,Plastic Waste,4.79,True
3,2025-02-22,Electrical Waste,2.08,True
3,2025-02-22,Packaging Waste,3.38,False
4,2025-02-22,Metal Scrap,1.83,True
4,2025-02-22,Plastic Waste,1.04,True
4,2025-02-22,Electrical Waste,0.45,True
4,2025-02-22,Packaging Waste,0.64,False
5,2025-02-22,Metal Scrap,29.15,True
5,2025-02-22,Plastic Waste,14.95,True
5,2025-02-22,Electrical Waste,6.72,True
5,2025-02-22,Packaging Waste,10.16,False
1,2025-02-24,Metal Scrap,11.85,True
1,2025-02-24,Plastic Waste,6.3,True
1,2025-02-24,Electrical Waste,2.69,True
1,2025-02-24,Packaging Waste,4.25,False
2,2025-02-24,Metal Scrap,0.58,True
2,2025-02-24,Plastic Waste,0.28,True
2,2025-02-24,Electrical Waste,0.13,True
2,2025-02-24,Packaging Waste,0.2,False
3,2025-02-24,Metal Scrap,23.77,True
3,2025-02-24,Plastic Waste,10.72,True
3,2025-02-24,Electrical Waste,4.98,True
3,2025-02-24,Packaging Waste,8.17,False
4,2025-02-24,Metal Scrap,4.66,True
4,2025-02-24,Plastic Waste,2.38,True
4,2025-02-24,Electrical Waste,1.15,True
4,2025-02-24,Packaging Waste,1.87,False
5,2025-02-24,Metal Scrap,70.02,True
5,2025-02-24,Plastic Waste,38.75,True
5,2025-02-24,Electrical Waste,16.96,True
5,2025-02-24,Packaging Waste,22.7,False
1,2025-02-25,Metal Scrap,10.73,True
1,2025-02-25,Plastic Waste,5.17,True
1,2025-02-25,Electrical Waste,2.45,True
1,2025-02-25,Packaging Waste,3.63,False
2,2025-02-25,Metal Scrap,0.66,True
2,2025-02-25,Plastic Waste,0.32,True
2,2025-02-25,Electrical Waste,0.17,True
2,2025-02-25,Packaging Waste,0.22,False
3,2025-02-25,Metal Scrap,27.02,True
3,2025-02-25,Plastic Waste,13.63,True
3,2025-02-25,Electrical Waste,5.9,True
3,2025-02-25,Packaging Waste,9.29,False
4,2025-02-25,Metal Scrap,6.18,True
4,2025-02-25,Plastic Waste,3.08,True
4,2025-02-25,Electrical Waste,1.26,True
4,2025-02-25,Packaging Waste,2.05,False
5,2025-02-25,Metal Scrap,74.51,True
5,2025-02-25,Plastic Waste,42.75,True
5,2025-02-25,Electrical Waste,18.69,True
5,2025-02-25,Packaging Waste,29.27,False
1,2025-02-26,Metal Scrap,13.18,True
1,2025-02-26,Plastic Waste,6.66,True
1,2025-02-26,Electrical Waste,3.1,True
1,2025-02-26,Packaging Waste,4.75,False
2,2025-02-26,Metal Scrap,0.38,True
2,2025-02-26,Plastic Waste,0.2,True
2,2025-02-26,Electrical Waste,0.09,True
2,2025-02-26,Packaging Waste,0.15,False
3,2025-02-26,Metal Scrap,23.89,True
3,2025-02-26,Plastic Waste,13.15,True
3,2025-02-26,Electrical Waste,5.09,True
3,2025-02-26,Packaging Waste,7.38,False
4,2025-02-26,Metal Scrap,7.05,True
4,2025-02-26,Plastic Waste,3.68,True
4,2025-02-26,Electrical Waste,1.45,True
4,2025-02-26,Packaging Waste,2.23,False
5,2025-02-26,Metal Scrap,66.8,True
5,2025-02-26,Plastic Waste,40.33,True
5,2025-02-26,Electrical Waste,15.81,True
5,2025-02-26,Packaging Waste,24.65,False
1,2025-02-27,Metal Scrap,12.1,True
1,2025-02-27,Plastic Waste,7.29,True
1,2025-02-27,Electrical Waste,2.79,True
1,2025-02-27,Packaging Waste,4.47,False
2,2025-02-27,Metal Scrap,0.52,True
2,2025-02-27,Plastic Waste,0.27,True
2,2025-02-27,Electrical Waste,0.13,True
2,2025-02-27,Packaging Waste,0.17,False
3,2025-02-27,Metal Scrap,20.87,True
3,2025-02-27,Plastic Waste,9.53,True
3,2025-02-27,Electrical Waste,4.47,True
3,2025-02-27,Packaging Waste,6.28,False
4,2025-02-27,Metal Scrap,4.21,True
4,2025-02-27,Plastic Waste,2.13,True
4,2025-02-27,Electrical Waste,1.05,True
4,2025-02-27,Packaging Waste,1.31,False
5,2025-02-27,Metal Scrap,56.13,True
5,2025-02-27,Plastic Waste,29.3,True
5,2025-02-27,Electrical Waste,14.36,True
5,2025-02-27,Packaging Waste,21.16,False
1,2025-02-28,Metal Scrap,10.56,True
1,2025-02-28,Plastic Waste,6.12,True
1,2025-02-28,Electrical Waste,2.65,True
1,2025-02-28,Packaging Waste,4.31,False
2,2025-02-28,Metal Scrap,0.55,True
2,2025-02-28,Plastic Waste,0.28,True
2,2025-02-28,Electrical Waste,0.12,True
2,2025-02-28,Packaging Waste,0.18,False
3,2025-02-28,Metal Scrap,26.03,True
3,2025-02-28,Plastic Waste,12.4,True
3,2025-02-28,Electrical Waste,5.74,True
3,2025-02-28,Packaging Waste,8.58,False
4,2025-02-28,Metal Scrap,6.07,True
4,2025-02-28,Plastic Waste,2.77,True
4,2025-02-28,Electrical Waste,1.44,True
4,2025-02-28,Packaging Waste,1.94,False
5,2025-02-28,Metal Scrap,71.73,True
5,2025-02-28,Plastic Waste,40.39,True
5,2025-02-28,Electrical Waste,16.19,True
5,2025-02-28,Packaging Waste,27.99,False
1,2025-03-01,Metal Scrap,3.28,True
1,2025-03-01,Plastic Waste,1.69,True
1,2025-03-01,Electrical Waste,0.86,True
1,2025-03-01,Packaging Waste,1.15,False
2,2025-03-01,Metal Scrap,0.12,True
2,2025-03-01,Plastic Waste,0.07,True
2,2025-03-01,Electrical Waste,0.03,True
2,2025-03-01,Packaging Waste,0.05,False
3,2025-03-01,Metal Scrap,8.99,True
3,2025-03-01,Plastic Waste,4.61,True
3,2025-03-01,Electrical Waste,2.1,True
3,2025-03-01,Packaging Waste,3.1,False
4,2025-03-01,Metal Scrap,2.1,True
4,2025-03-01,Plastic Waste,0.95,True
4,2025-03-01,Electrical Waste,0.42,True
4,2025-03-01,Packaging Waste,0.74,False
5,2025-03-01,Metal Scrap,25.67,True
5,2025-03-01,Plastic Waste,13.44,True
5,2025-03-01,Electrical Waste,5.79,True
5,2025-03-01,Packaging Waste,8.46,False
1,2025-03-03,Metal Scrap,11.89,True
1,2025-03-03,Plastic Waste,5.86,True
1,2025-03-03,Electrical Waste,2.72,True
1,2025-03-03,Packaging Waste,3.87,False
2,2025-03-03,Metal Scrap,0.6,True
2,2025-03-03,Plastic Waste,0.29,True
2,2025-03-03,Electrical Waste,0.12,True
2,2025-03-03,Packaging Waste,0.19,False
3,2025-03-03,Metal Scrap,31.32,True
3,2025-03-03,Plastic Waste,13.44,True
3,2025-03-03,Electrical Waste,6.95,True
3,2025-03-03,Packaging Waste,10.58,False
4,2025-03-03,Metal Scrap,6.71,True
4,2025-03-03,Plastic Waste,3.41,True
4,2025-03-03,Electrical Waste,1.67,True
4,2025-03-03,Packaging Waste,2.09,False
5,2025-03-03,Metal Scrap,83.19,True
5,2025-03-03,Plastic Waste,42.12,True
5,2025-03-03,Electrical Waste,19.81,True
5,2025-03-03,Packaging Waste,28.59,False
1,2025-03-04,Metal Scrap,11.25,True
1,2025-03-04,Plastic Waste,4.89,True
1,2025-03-04,Electrical Waste,2.18,True
1,2025-03-04,Packaging Waste,3.64,False
2,2025-03-04,Metal Scrap,0.6,True
2,2025-03-04,Plastic Waste,0.32,True
2,2025-03-04,Electrical Waste,0.15,True
2,2025-03-04,Packaging Waste,0.23,False
3,2025-03-04,Metal Scrap,24.15,True
3,2025-03-04,Plastic Waste,14.14,True
3,2025-03-04,Electrical Waste,5.75,True
3,2025-03-04,Packaging Waste,8.5,False
4,2025-03-04,Metal Scrap,5.6,True
4,2025-03-04,Plastic Waste,2.6,True
4,2025-03-04,Electrical Waste,1.3,True
4,2025-03-04,Packaging Waste,2.01,False
5,2025-03-04,Metal Scrap,85.71,True
5,2025-03-04,Plastic Waste,45.09,True
5,2025-03-04,Electrical Waste,19.86,True
5,2025-03-04,Packaging Waste,26.9,False
1,2025-03-05,Metal Scrap,10.05,True
1,2025-03-05,Plastic Waste,4.94,True
1,2025-03-05,Electrical Waste,2.25,True
1,2025-03-05,Packaging Waste,3.45,False
2,2025-03-05,Metal Scrap,0.56,True
2,2025-03-05,Plastic Waste,0.27,True
2,2025-03-05,Electrical Waste,0.13,True
2,2025-03-05,Packaging Waste,0.2,False
3,2025-03-05,Metal Scrap,25.22,True
3,2025-03-05,Plastic Waste,12.38,True
3,2025-03-05,Electrical Waste,6.41,True
3,2025-03-05,Packaging Waste,8.1,False
4,2025-03-05,Metal Scrap,5.78,True
4,2025-03-05,Plastic Waste,2.56,True
4,2025-03-05,Electrical Waste,1.14,True
4,2025-03-05,Packaging Waste,1.95,False
5,2025-03-05,Metal Scrap,73.58,True
5,2025-03-05,Plastic Waste,36.02,True
5,2025-03-05,Electrical Waste,16.1,True
5,2025-03-05,Packaging Waste,24.04,False
1,2025-03-06,Metal Scrap,10.45,True
1,2025-03-06,Plastic Waste,5.14,True
1,2025-03-06,Electrical Waste,2.4,True
1,2025-03-06,Packaging Waste,3.83,False
2,2025-03-06,Metal Scrap,0.37,True
2,2025-03-06,Plastic Waste,0.2,True
2,2025-03-06,Electrical Waste,0.09,True
2,2025-03-06,Packaging Waste,0.13,False
3,2025-03-06,Metal Scrap,21.91,True
3,2025-03-06,Plastic Waste,10.72,True
3,2025-03-06,Electrical Waste,4.99,True
3,2025-03-06,Packaging Waste,6.94,False
4,2025-03-06,Metal Scrap,5.42,True
4,2025-03-06,Plastic Waste,2.55,True
4,2025-03-06,Electrical Waste,1.11,True
4,2025-03-06,Packaging Waste,1.93,False
5,2025-03-06,Metal Scrap,59.33,True
5,2025-03-06,Plastic Waste,32.99,True
5,2025-03-06,Electrical Waste,14.14,True
5,2025-03-06,Packaging Waste,22.18,False
1,2025-03-07,Metal Scrap,11.15,True
1,2025-03-07,Plastic Waste,5.87,True
1,2025-03-07,Electrical Waste,2.54,True
1,2025-03-07,Packaging Waste,3.66,False
2,2025-03-07,Metal Scrap,0.61,True
2,2025-03-07,Plastic Waste,0.28,True
2,2025-03-07,Electrical Waste,0.15,True
2,2025-03-07,Packaging Waste,0.22,False
3,2025-03-07,Metal Scrap,25.66,True
3,2025-03-07,Plastic Waste,12.96,True
3,2025-03-07,Electrical Waste,6.4,True
3,2025-03-07,Packaging Waste,8.87,False
4,2025-03-07,Metal Scrap,4.63,True
4,2025-03-07,Plastic Waste,2.22,True
4,2025-03-07,Electrical Waste,1.18,True
4,2025-03-07,Packaging Waste,1.66,False
5,2025-03-07,Metal Scrap,75.29,True
5,2025-03-07,Plastic Waste,36.68,True
5,2025-03-07,Electrical Waste,18.03,True
5,2025-03-07,Packaging Waste,23.87,False
1,2025-03-08,Metal Scrap,4.96,True
1,2025-03-08,Plastic Waste,2.29,True
1,2025-03-08,Electrical Waste,1.06,True
1,2025-03-08,Packaging Waste,1.57,False
2,2025-03-08,Metal Scrap,0.16,True
2,2025-03-08,Plastic Waste,0.09,True
2,2025-03-08,Electrical Waste,0.04,True
2,2025-03-08,Packaging Waste,0.06,False
3,2025-03-08,Metal Scrap,8.77,True
3,2025-03-08,Plastic Waste,4.48,True
3,2025-03-08,Electrical Waste,2.04,True
3,2025-03-08,Packaging Waste,3.36,False
4,2025-03-08,Metal Scrap,1.98,True
4,2025-03-08,Plastic Waste,0.94,True
4,2025-03-08,Electrical Waste,0.45,True
4,2025-03-08,Packaging Waste,0.65,False
5,2025-03-08,Metal Scrap,28.25,True
5,2025-03-08,Plastic Waste,14.03,True
5,2025-03-08,Electrical Waste,6.86,True
5,2025-03-08,Packaging Waste,9.04,False
1,2025-03-10,Metal Scrap,9.32,True
1,2025-03-10,Plastic Waste,4.65,True
1,2025-03-10,Electrical Waste,2.24,True
1,2025-03-10,Packaging Waste,3.23,False
2,2025-03-10,Metal Scrap,0.55,True
2,2025-03-10,Plastic Waste,0.25,True
2,2025-03-10,Electrical Waste,0.12,True
2,2025-03-10,Packaging Waste,0.19,False
3,2025-03-10,Metal Scrap,21.8,True
3,2025-03-10,Plastic Waste,11.94,True
3,2025-03-10,Electrical Waste,5.21,True
3,2025-03-10,Packaging Waste,7.69,False
4,2025-03-10,Metal Scrap,6.04,True
4,2025-03-10,Plastic Waste,3.15,True
4,2025-03-10,Electrical Waste,1.31,True
4,2025-03-10,Packaging Waste,2.28,False
5,2025-03-10,Metal Scrap,66.42,True
5,2025-03-10,Plastic Waste,35.65,True
