site_id,energy_source_id,energy_date,energy_consumption_kwh,energy_cost
2,4,2025-02-04,12.85,0.77
2,5,2025-02-04,9.64,0.67
3,1,2025-02-04,349.95,62.99
3,2,2025-02-04,99.99,9.0
3,3,2025-02-04,349.95,17.5
3,4,2025-02-04,99.99,6.0
3,5,2025-02-04,99.99,7.0
4,1,2025-02-04,194.22,34.96
4,2,2025-02-04,77.69,6.99
4,3,2025-02-04,38.84,1.94
4,4,2025-02-04,19.42,1.17
4,5,2025-02-04,58.26,4.08
5,1,2025-02-04,1079.68,194.34
5,2,2025-02-04,616.96,55.53
5,3,2025-02-04,308.48,15.42
5,4,2025-02-04,308.48,18.51
5,5,2025-02-04,771.2,53.98
1,1,2025-02-05,379.08,68.23
1,2,2025-02-05,189.54,17.06
1,3,2025-02-05,75.82,3.79
1,4,2025-02-05,37.91,2.27
1,5,2025-02-05,75.82,5.31
2,1,2025-02-05,22.09,3.98
2,2,2025-02-05,8.28,0.75
2,3,2025-02-05,5.52,0.28
2,4,2025-02-05,11.04,0.66
2,5,2025-02-05,8.28,0.58
3,1,2025-02-05,390.06,70.21
3,2,2025-02-05,111.45,10.03
3,3,2025-02-05,390.06,19.5
3,4,2025-02-05,111.45,6.69
3,5,2025-02-05,111.45,7.8
4,1,2025-02-05,173.0,31.14
4,2,2025-02-05,69.2,6.23
4,3,2025-02-05,34.6,1.73
4,4,2025-02-05,17.3,1.04
4,5,2025-02-05,51.9,3.63
5,1,2025-02-05,829.88,149.38
5,2,2025-02-05,474.22,42.68
5,3,2025-02-05,237.11,11.86
5,4,2025-02-05,237.11,14.23
5,5,2025-02-05,592.77,41.49
1,1,2025-02-06,333.75,60.07
1,2,2025-02-06,166.88,15.02
1,3,2025-02-06,66.75,3.34
1,4,2025-02-06,33.38,2.0
1,5,2025-02-06,66.75,4.67
2,1,2025-02-06,21.41,3.85
2,2,2025-02-06,8.03,0.72
2,3,2025-02-06,5.35,0.27
2,4,2025-02-06,10.7,0.64
2,5,2025-02-06,8.03,0.56
3,1,2025-02-06,385.79,69.44
3,2,2025-02-06,110.23,9.92
3,3,2025-02-06,385.79,19.29
3,4,2025-02-06,110.23,6.61
3,5,2025-02-06,110.23,7.72
4,1,2025-02-06,128.44,23.12
4,2,2025-02-06,51.38,4.62
4,3,2025-02-06,25.69,1.28
4,4,2025-02-06,12.84,0.77
4,5,2025-02-06,38.53,2.7
5,1,2025-02-06,1013.99,182.52
5,2,2025-02-06,579.42,52.15
5,3,2025-02-06,289.71,14.49
5,4,2025-02-06,289.71,17.38
5,5,2025-02-06,724.28,50.7
1,1,2025-02-07,307.81,55.41
1,2,2025-02-07,153.9,13.85
1,3,2025-02-07,61.56,3.08
1,4,2025-02-07,30.78,1.85
1,5,2025-02-07,61.56,4.31
2,1,2025-02-07,24.64,4.44
2,2,2025-02-07,9.24,0.83
2,3,2025-02-07,6.16,0.31
2,4,2025-02-07,12.32,0.74
2,5,2025-02-07,9.24,0.65
3,1,2025-02-07,363.46,65.42
3,2,2025-02-07,103.85,9.35
3,3,2025-02-07,363.46,18.17
3,4,2025-02-07,103.85,6.23
3,5,2025-02-07,103.85,7.27
4,1,2025-02-07,168.25,30.29
4,2,2025-02-07,67.3,6.06
4,3,2025-02-07,33.65,1.68
4,4,2025-02-07,16.83,1.01
4,5,2025-02-07,50.48,3.53
5,1,2025-02-07,1092.11,196.58
5,2,2025-02-07,624.06,56.17
5,3,2025-02-07,312.03,15.6
5,4,2025-02-07,312.03,18.72
5,5,2025-02-07,780.08,54.61
1,1,2025-02-08,175.72,31.63
1,2,2025-02-08,87.86,7.91
1,3,2025-02-08,35.14,1.76
1,4,2025-02-08,17.57,1.05
1,5,2025-02-08,35.14,2.46
2,1,2025-02-08,13.71,2.47
2,2,2025-02-08,5.14,0.46
2,3,2025-02-08,3.43,0.17
2,4,2025-02-08,6.86,0.41
2,5,2025-02-08,5.14,0.36
3,1,2025-02-08,215.9,38.86
3,2,2025-02-08,61.69,5.55
3,3,2025-02-08,215.9,10.8
3,4,2025-02-08,61.69,3.7
3,5,2025-02-08,61.69,4.32
4,1,2025-02-08,119.68,21.54
4,2,2025-02-08,47.87,4.31
4,3,2025-02-08,23.94,1.2
4,4,2025-02-08,11.97,0.72
4,5,2025-02-08,35.9,2.51
5,1,2025-02-08,529.46,95.3
5,2,2025-02-08,302.55,27.23
5,3,2025-02-08,151.28,7.56
5,4,2025-02-08,151.28,9.08
5,5,2025-02-08,378.19,26.47
1,1,2025-02-10,341.87,61.54
1,2,2025-02-10,170.93,15.38
1,3,2025-02-10,68.37,3.42
1,4,2025-02-10,34.19,2.05
1,5,2025-02-10,68.37,4.79
2,1,2025-02-10,24.49,4.41
2,2,2025-02-10,9.18,0.83
2,3,2025-02-10,6.12,0.31
2,4,2025-02-10,12.25,0.73
2,5,2025-02-10,9.18,0.64
3,1,2025-02-10,344.92,62.09
3,2,2025-02-10,98.55,8.87
3,3,2025-02-10,344.92,17.25
3,4,2025-02-10,98.55,5.91
3,5,2025-02-10,98.55,6.9
4,1,2025-02-10,216.08,38.89
4,2,2025-02-10,86.43,7.78
4,3,2025-02-10,43.22,2.16
4,4,2025-02-10,21.61,1.3
4,5,2025-02-10,64.82,4.54
5,1,2025-02-10,1064.43,191.6
5,2,2025-02-10,608.25,54.74
5,3,2025-02-10,304.12,15.21
5,4,2025-02-10,304.12,18.25
5,5,2025-02-10,760.31,53.22
1,1,2025-02-11,281.41,50.65
1,2,2025-02-11,140.71,12.66
1,3,2025-02-11,56.28,2.81
1,4,2025-02-11,28.14,1.69
1,5,2025-02-11,56.28,3.94
2,1,2025-02-11,20.88,3.76
2,2,2025-02-11,7.83,0.7
2,3,2025-02-11,5.22,0.26
2,4,2025-02-11,10.44,0.63
2,5,2025-02-11,7.83,0.55
3,1,2025-02-11,307.2,55.3
3,2,2025-02-11,87.77,7.9
3,3,2025-02-11,307.2,15.36
3,4,2025-02-11,87.77,5.27
3,5,2025-02-11,87.77,6.14
4,1,2025-02-11,171.38,30.85
4,2,2025-02-11,68.55,6.17
4,3,2025-02-11,34.28,1.71
4,4,2025-02-11,17.14,1.03
4,5,2025-02-11,51.41,3.6
5,1,2025-02-11,868.1,156.26
5,2,2025-02-11,496.06,44.65
5,3,2025-02-11,248.03,12.4
5,4,2025-02-11,248.03,14.88
5,5,2025-02-11,620.07,43.4
1,1,2025-02-12,314.24,56.56
1,2,2025-02-12,157.12,14.14
1,3,2025-02-12,62.85,3.14
1,4,2025-02-12,31.42,1.89
1,5,2025-02-12,62.85,4.4
2,1,2025-02-12,31.25,5.62
2,2,2025-02-12,11.72,1.05
2,3,2025-02-12,7.81,0.39
2,4,2025-02-12,15.63,0.94
2,5,2025-02-12,11.72,0.82
3,1,2025-02-12,437.25,78.7
3,2,2025-02-12,124.93,11.24
3,3,2025-02-12,437.25,21.86
3,4,2025-02-12,124.93,7.5
3,5,2025-02-12,124.93,8.75
4,1,2025-02-12,136.2,24.52
4,2,2025-02-12,54.48,4.9
4,3,2025-02-12,27.24,1.36
4,4,2025-02-12,13.62,0.82
4,5,2025-02-12,40.86,2.86
5,1,2025-02-12,915.0,164.7
5,2,2025-02-12,522.86,47.06
5,3,2025-02-12,261.43,13.07
5,4,2025-02-12,261.43,15.69
5,5,2025-02-12,653.57,45.75
1,1,2025-02-13,429.78,77.36
1,2,2025-02-13,214.89,19.34
1,3,2025-02-13,85.96,4.3
1,4,2025-02-13,42.98,2.58
1,5,2025-02-13,85.96,6.02
2,1,2025-02-13,27.85,5.01
2,2,2025-02-13,10.44,0.94
2,3,2025-02-13,6.96,0.35
2,4,2025-02-13,13.93,0.84
2,5,2025-02-13,10.44,0.73
3,1,2025-02-13,315.07,56.71
3,2,2025-02-13,90.02,8.1
3,3,2025-02-13,315.07,15.75
3,4,2025-02-13,90.02,5.4
3,5,2025-02-13,90.02,6.3
4,1,2025-02-13,236.63,42.59
4,2,2025-02-13,94.65,8.52
4,3,2025-02-13,47.33,2.37
4,4,2025-02-13,23.66,1.42
4,5,2025-02-13,70.99,4.97
5,1,2025-02-13,820.54,147.7
5,2,2025-02-13,468.88,42.2
5,3,2025-02-13,234.44,11.72
5,4,2025-02-13,234.44,14.07
5,5,2025-02-13,586.1,41.03
1,1,2025-02-14,277.42,49.94
1,2,2025-02-14,138.71,12.48
1,3,2025-02-14,55.48,2.77
1,4,2025-02-14,27.74,1.66
1,5,2025-02-14,55.48,3.88
2,1,2025-02-14,23.78,4.28
2,2,2025-02-14,8.92,0.8
2,3,2025-02-14,5.95,0.3
2,4,2025-02-14,11.89,0.71
2,5,2025-02-14,8.92,0.62
3,1,2025-02-14,313.88,56.5
3,2,2025-02-14,89.68,8.07
3,3,2025-02-14,313.88,15.69
3,4,2025-02-14,89.68,5.38
3,5,2025-02-14,89.68,6.28
4,1,2025-02-14,182.31,32.82
4,2,2025-02-14,72.92,6.56
4,3,2025-02-14,36.46,1.82
4,4,2025-02-14,18.23,1.09
4,5,2025-02-14,54.69,3.83
5,1,2025-02-14,775.71,139.63
5,2,2025-02-14,443.26,39.89
5,3,2025-02-14,221.63,11.08
5,4,2025-02-14,221.63,13.3
5,5,2025-02-14,554.08,38.79
1,1,2025-02-15,253.65,45.66
1,2,2025-02-15,126.82,11.41
1,3,2025-02-15,50.73,2.54
1,4,2025-02-15,25.36,1.52
1,5,2025-02-15,50.73,3.55
2,1,2025-02-15,19.3,3.47
2,2,2025-02-15,7.24,0.65
2,3,2025-02-15,4.82,0.24
2,4,2025-02-15,9.65,0.58
2,5,2025-02-15,7.24,0.51
3,1,2025-02-15,183.52,33.03
3,2,2025-02-15,52.43,4.72
3,3,2025-02-15,183.52,9.18
3,4,2025-02-15,52.43,3.15
3,5,2025-02-15,52.43,3.67
4,1,2025-02-15,101.64,18.3
4,2,2025-02-15,40.65,3.66
4,3,2025-02-15,20.33,1.02
4,4,2025-02-15,10.16,0.61
4,5,2025-02-15,30.49,2.13
5,1,2025-02-15,531.79,95.72
5,2,2025-02-15,303.88,27.35
5,3,2025-02-15,151.94,7.6
5,4,2025-02-15,151.94,9.12
5,5,2025-02-15,379.85,26.59
1,1,2025-02-17,354.27,63.77
1,2,2025-02-17,177.13,15.94
1,3,2025-02-17,70.85,3.54
1,4,2025-02-17,35.43,2.13
1,5,2025-02-17,70.85,4.96
2,1,2025-02-17,21.35,3.84
2,2,2025-02-17,8.01,0.72
2,3,2025-02-17,5.34,0.27
2,4,2025-02-17,10.68,0.64
2,5,2025-02-17,8.01,0.56
3,1,2025-02-17,401.61,72.29
3,2,2025-02-17,114.75,10.33
3,3,2025-02-17,401.61,20.08
3,4,2025-02-17,114.75,6.88
3,5,2025-02-17,114.75,8.03
4,1,2025-02-17,173.31,31.2
4,2,2025-02-17,69.33,6.24
4,3,2025-02-17,34.66,1.73
4,4,2025-02-17,17.33,1.04
4,5,2025-02-17,51.99,3.64
5,1,2025-02-17,754.91,135.88
5,2,2025-02-17,431.38,38.82
5,3,2025-02-17,215.69,10.78
5,4,2025-02-17,215.69,12.94
5,5,2025-02-17,539.23,37.75
1,1,2025-02-18,333.38,60.01
1,2,2025-02-18,166.69,15.0
1,3,2025-02-18,66.67,3.33
1,4,2025-02-18,33.34,2.0
1,5,2025-02-18,66.67,4.67
2,1,2025-02-18,25.35,4.56
2,2,2025-02-18,9.51,0.86
2,3,2025-02-18,6.34,0.32
2,4,2025-02-18,12.67,0.76
2,5,2025-02-18,9.51,0.67
3,1,2025-02-18,299.89,53.98
3,2,2025-02-18,85.68,7.71
3,3,2025-02-18,299.89,14.99
3,4,2025-02-18,85.68,5.14
3,5,2025-02-18,85.68,6.0
4,1,2025-02-18,191.25,34.42
4,2,2025-02-18,76.5,6.88
4,3,2025-02-18,38.25,1.91
4,4,2025-02-18,19.13,1.15
4,5,2025-02-18,57.38,4.02
5,1,2025-02-18,1059.67,190.74
5,2,2025-02-18,605.53,54.5
5,3,2025-02-18,302.76,15.14
5,4,2025-02-18,302.76,18.17
5,5,2025-02-18,756.91,52.98
1,1,2025-02-19,387.88,69.82
1,2,2025-02-19,193.94,17.45
1,3,2025-02-19,77.58,3.88
1,4,2025-02-19,38.79,2.33
1,5,2025-02-19,77.58,5.43
2,1,2025-02-19,18.43,3.32
2,2,2025-02-19,6.91,0.62
2,3,2025-02-19,4.61,0.23
2,4,2025-02-19,9.21,0.55
2,5,2025-02-19,6.91,0.48
3,1,2025-02-19,316.72,57.01
3,2,2025-02-19,90.49,8.14
3,3,2025-02-19,316.72,15.84
3,4,2025-02-19,90.49,5.43
3,5,2025-02-19,90.49,6.33
4,1,2025-02-19,173.56,31.24
4,2,2025-02-19,69.42,6.25
4,3,2025-02-19,34.71,1.74
4,4,2025-02-19,17.36,1.04
4,5,2025-02-19,52.07,3.64
5,1,2025-02-19,710.42,127.88
5,2,2025-02-19,405.95,36.54
5,3,2025-02-19,202.98,10.15
5,4,2025-02-19,202.98,12.18
5,5,2025-02-19,507.44,35.52
1,1,2025-02-20,394.21,70.96
1,2,2025-02-20,197.1,17.74
1,3,2025-02-20,78.84,3.94
1,4,2025-02-20,39.42,2.37
1,5,2025-02-20,78.84,5.52
2,1,2025-02-20,24.46,4.4
2,2,2025-02-20,9.17,0.83
2,3,2025-02-20,6.11,0.31
2,4,2025-02-20,12.23,0.73
2,5,2025-02-20,9.17,0.64
3,1,2025-02-20,435.18,78.33
3,2,2025-02-20,124.34,11.19
3,3,2025-02-20,435.18,21.76
3,4,2025-02-20,124.34,7.46
3,5,2025-02-20,124.34,8.7
4,1,2025-02-20,170.99,30.78
4,2,2025-02-20,68.39,6.16
4,3,2025-02-20,34.2,1.71
4,4,2025-02-20,17.1,1.03
4,5,2025-02-20,51.3,3.59
5,1,2025-02-20,1056.43,190.16
5,2,2025-02-20,603.67,54.33
5,3,2025-02-20,301.84,15.09
5,4,2025-02-20,301.84,18.11
5,5,2025-02-20,754.59,52.82
1,1,2025-02-21,351.75,63.31
1,2,2025-02-21,175.88,15.83
1,3,2025-02-21,70.35,3.52
1,4,2025-02-21,35.18,2.11
1,5,2025-02-21,70.35,4.92
2,1,2025-02-21,18.06,3.25
2,2,2025-02-21,6.77,0.61
2,3,2025-02-21,4.51,0.23
2,4,2025-02-21,9.03,0.54
2,5,2025-02-21,6.77,0.47
3,1,2025-02-21,329.62,59.33
3,2,2025-02-21,94.18,8.48
3,3,2025-02-21,329.62,16.48
3,4,2025-02-21,94.18,5.65
3,5,2025-02-21,94.18,6.59
4,1,2025-02-21,243.49,43.83
4,2,2025-02-21,97.4,8.77
4,3,2025-02-21,48.7,2.44
4,4,2025-02-21,24.35,1.46
4,5,2025-02-21,73.05,5.11
5,1,2025-02-21,796.28,143.33
5,2,2025-02-21,455.02,40.95
5,3,2025-02-21,227.51,11.38
5,4,2025-02-21,227.51,13.65
5,5,2025-02-21,568.77,39.81
1,1,2025-02-22,185.15,33.33
1,2,2025-02-22,92.57,8.33
1,3,2025-02-22,37.03,1.85
1,4,2025-02-22,18.51,1.11
1,5,2025-02-22,37.03,2.59
2,1,2025-02-22,17.92,3.23
2,2,2025-02-22,6.72,0.6
2,3,2025-02-22,4.48,0.22
2,4,2025-02-22,8.96,0.54
2,5,2025-02-22,6.72,0.47
3,1,2025-02-22,257.63,46.37
3,2,2025-02-22,73.61,6.62
3,3,2025-02-22,257.63,12.88
3,4,2025-02-22,73.61,4.42
3,5,2025-02-22,73.61,5.15
4,1,2025-02-22,101.98,18.36
4,2,2025-02-22,40.79,3.67
4,3,2025-02-22,20.4,1.02
4,4,2025-02-22,10.2,0.61
4,5,2025-02-22,30.59,2.14
5,1,2025-02-22,618.39,111.31
5,2,2025-02-22,353.37,31.8
5,3,2025-02-22,176.68,8.83
5,4,2025-02-22,176.68,10.6
5,5,2025-02-22,441.71,30.92
1,1,2025-02-24,377.07,67.87
1,2,2025-02-24,188.54,16.97
1,3,2025-02-24,75.42,3.77
1,4,2025-02-24,37.71,2.26
1,5,2025-02-24,75.42,5.28
2,1,2025-02-24,23.56,4.24
2,2,2025-02-24,8.83,0.79
2,3,2025-02-24,5.89,0.29
2,4,2025-02-24,11.78,0.71
2,5,2025-02-24,8.83,0.62
3,1,2025-02-24,375.23,67.54
3,2,2025-02-24,107.21,9.65
3,3,2025-02-24,375.23,18.76
3,4,2025-02-24,107.21,6.43
3,5,2025-02-24,107.21,7.5
4,1,2025-02-24,167.89,30.22
4,2,2025-02-24,67.16,6.04
4,3,2025-02-24,33.58,1.68
4,4,2025-02-24,16.79,1.01
4,5,2025-02-24,50.37,3.53
5,1,2025-02-24,846.89,152.44
5,2,2025-02-24,483.94,43.55
5,3,2025-02-24,241.97,12.1
5,4,2025-02-24,241.97,14.52
5,5,2025-02-24,604.92,42.34
1,1,2025-02-25,332.46,59.84
1,2,2025-02-25,166.23,14.96
1,3,2025-02-25,66.49,3.32
1,4,2025-02-25,33.25,1.99
1,5,2025-02-25,66.49,4.65
2,1,2025-02-25,30.59,5.51
2,2,2025-02-25,11.47,1.03
2,3,2025-02-25,7.65,0.38
2,4,2025-02-25,15.29,0.92
2,5,2025-02-25,11.47,0.8
3,1,2025-02-25,394.19,70.95
3,2,2025-02-25,112.63,10.14
3,3,2025-02-25,394.19,19.71
3,4,2025-02-25,112.63,6.76
3,5,2025-02-25,112.63,7.88
4,1,2025-02-25,188.77,33.98
4,2,2025-02-25,75.51,6.8
4,3,2025-02-25,37.75,1.89
4,4,2025-02-25,18.88,1.13
4,5,2025-02-25,56.63,3.96
5,1,2025-02-25,1043.94,187.91
5,2,2025-02-25,596.54,53.69
5,3,2025-02-25,298.27,14.91
5,4,2025-02-25,298.27,17.9
5,5,2025-02-25,745.67,52.2
1,1,2025-02-26,433.27,77.99
1,2,2025-02-26,216.63,19.5
1,3,2025-02-26,86.65,4.33
1,4,2025-02-26,43.33,2.6
1,5,2025-02-26,86.65,6.07
2,1,2025-02-26,18.07,3.25
2,2,2025-02-26,6.78,0.61
2,3,2025-02-26,4.52,0.23
2,4,2025-02-26,9.03,0.54
2,5,2025-02-26,6.78,0.47
3,1,2025-02-26,387.07,69.67
3,2,2025-02-26,110.59,9.95
3,3,2025-02-26,387.07,19.35
3,4,2025-02-26,110.59,6.64
3,5,2025-02-26,110.59,7.74
4,1,2025-02-26,228.41,41.11
4,2,2025-02-26,91.37,8.22
4,3,2025-02-26,45.68,2.28
4,4,2025-02-26,22.84,1.37
4,5,2025-02-26,68.52,4.8
5,1,2025-02-26,873.24,157.18
5,2,2025-02-26,498.99,44.91
5,3,2025-02-26,249.5,12.48
5,4,2025-02-26,249.5,14.97
5,5,2025-02-26,623.74,43.66
1,1,2025-02-27,460.95,82.97
1,2,2025-02-27,230.48,20.74
1,3,2025-02-27,92.19,4.61
1,4,2025-02-27,46.1,2.77
1,5,2025-02-27,92.19,6.45
2,1,2025-02-27,21.19,3.81
2,2,2025-02-27,7.95,0.72
2,3,2025-02-27,5.3,0.27
2,4,2025-02-27,10.6,0.64
2,5,2025-02-27,7.95,0.56
3,1,2025-02-27,322.31,58.02
3,2,2025-02-27,92.09,8.29
3,3,2025-02-27,322.31,16.12
3,4,2025-02-27,92.09,5.53
3,5,2025-02-27,92.09,6.45
4,1,2025-02-27,142.1,25.58
4,2,2025-02-27,56.84,5.12
4,3,2025-02-27,28.42,1.42
4,4,2025-02-27,14.21,0.85
4,5,2025-02-27,42.63,2.98
5,1,2025-02-27,705.89,127.06
5,2,2025-02-27,403.37,36.3
5,3,2025-02-27,201.68,10.08
5,4,2025-02-27,201.68,12.1
5,5,2025-02-27,504.21,35.29
1,1,2025-02-28,386.37,69.55
1,2,2025-02-28,193.18,17.39
1,3,2025-02-28,77.27,3.86
1,4,2025-02-28,38.64,2.32
1,5,2025-02-28,77.27,5.41
2,1,2025-02-28,24.93,4.49
2,2,2025-02-28,9.35,0.84
2,3,2025-02-28,6.23,0.31
2,4,2025-02-28,12.47,0.75
2,5,2025-02-28,9.35,0.65
3,1,2025-02-28,381.14,68.61
3,2,2025-02-28,108.9,9.8
3,3,2025-02-28,381.14,19.06
3,4,2025-02-28,108.9,6.53
3,5,2025-02-28,108.9,7.62
4,1,2025-02-28,196.08,35.29
4,2,2025-02-28,78.43,7.06
4,3,2025-02-28,39.22,1.96
4,4,2025-02-28,19.61,1.18
4,5,2025-02-28,58.82,4.12
5,1,2025-02-28,1017.46,183.14
5,2,2025-02-28,581.4,52.33
5,3,2025-02-28,290.7,14.54
5,4,2025-02-28,290.7,17.44
5,5,2025-02-28,726.75,50.87
1,1,2025-03-01,209.08,37.63
1,2,2025-03-01,104.54,9.41
1,3,2025-03-01,41.82,2.09
1,4,2025-03-01,20.91,1.25
1,5,2025-03-01,41.82,2.93
2,1,2025-03-01,8.58,1.54
2,2,2025-03-01,3.22,0.29
2,3,2025-03-01,2.14,0.11
2,4,2025-03-01,4.29,0.26
2,5,2025-03-01,3.22,0.23
3,1,2025-03-01,256.4,46.15
3,2,2025-03-01,73.26,6.59
3,3,2025-03-01,256.4,12.82
3,4,2025-03-01,73.26,4.4
3,5,2025-03-01,73.26,5.13
4,1,2025-03-01,109.56,19.72
4,2,2025-03-01,43.83,3.94
4,3,2025-03-01,21.91,1.1
4,4,2025-03-01,10.96,0.66
4,5,2025-03-01,32.87,2.3
5,1,2025-03-01,588.83,105.99
5,2,2025-03-01,336.47,30.28
5,3,2025-03-01,168.24,8.41
5,4,2025-03-01,168.24,10.09
5,5,2025-03-01,420.59,29.44
1,1,2025-03-03,403.61,72.65
1,2,2025-03-03,201.81,18.16
1,3,2025-03-03,80.72,4.04
1,4,2025-03-03,40.36,2.42
1,5,2025-03-03,80.72,5.65
2,1,2025-03-03,25.24,4.54
2,2,2025-03-03,9.47,0.85
2,3,2025-03-03,6.31,0.32
2,4,2025-03-03,12.62,0.76
2,5,2025-03-03,9.47,0.66
3,1,2025-03-03,464.47,83.6
3,2,2025-03-03,132.71,11.94
3,3,2025-03-03,464.47,23.22
3,4,2025-03-03,132.71,7.96
3,5,2025-03-03,132.71,9.29
4,1,2025-03-03,213.53,38.44
4,2,2025-03-03,85.41,7.69
4,3,2025-03-03,42.71,2.14
4,4,2025-03-03,21.35,1.28
4,5,2025-03-03,64.06,4.48
5,1,2025-03-03,1079.07,194.23
5,2,2025-03-03,616.61,55.49
5,3,2025-03-03,308.31,15.42
5,4,2025-03-03,308.31,18.5
5,5,2025-03-03,770.77,53.95
1,1,2025-03-04,363.65,65.46
1,2,2025-03-04,181.83,16.36
1,3,2025-03-04,72.73,3.64
1,4,2025-03-04,36.37,2.18
1,5,2025-03-04,72.73,5.09
2,1,2025-03-04,28.48,5.13
2,2,2025-03-04,10.68,0.96
2,3,2025-03-04,7.12,0.36
2,4,2025-03-04,14.24,0.85
2,5,2025-03-04,10.68,0.75
3,1,2025-03-04,429.45,77.3
3,2,2025-03-04,122.7,11.04
3,3,2025-03-04,429.45,21.47
3,4,2025-03-04,122.7,7.36
3,5,2025-03-04,122.7,8.59
4,1,2025-03-04,184.29,33.17
4,2,2025-03-04,73.72,6.63
4,3,2025-03-04,36.86,1.84
4,4,2025-03-04,18.43,1.11
4,5,2025-03-04,55.29,3.87
5,1,2025-03-04,988.84,177.99
5,2,2025-03-04,565.05,50.85
5,3,2025-03-04,282.53,14.13
5,4,2025-03-04,282.53,16.95
5,5,2025-03-04,706.31,49.44
1,1,2025-03-05,359.04,64.63
1,2,2025-03-05,179.52,16.16
1,3,2025-03-05,71.81,3.59
1,4,2025-03-05,35.9,2.15
1,5,2025-03-05,71.81,5.03
2,1,2025-03-05,23.83,4.29
2,2,2025-03-05,8.94,0.8
2,3,2025-03-05,5.96,0.3
2,4,2025-03-05,11.92,0.72
2,5,2025-03-05,8.94,0.63
3,1,2025-03-05,430.28,77.45
3,2,2025-03-05,122.94,11.06
3,3,2025-03-05,430.28,21.51
3,4,2025-03-05,122.94,7.38
3,5,2025-03-05,122.94,8.61
4,1,2025-03-05,187.17,33.69
4,2,2025-03-05,74.87,6.74
4,3,2025-03-05,37.43,1.87
4,4,2025-03-05,18.72,1.12
4,5,2025-03-05,56.15,3.93
5,1,2025-03-05,834.06,150.13
5,2,2025-03-05,476.61,42.89
5,3,2025-03-05,238.3,11.92
5,4,2025-03-05,238.3,14.3
5,5,2025-03-05,595.76,41.7
1,1,2025-03-06,356.54,64.18
1,2,2025-03-06,178.27,16.04
1,3,2025-03-06,71.31,3.57
1,4,2025-03-06,35.65,2.14
1,5,2025-03-06,71.31,4.99
2,1,2025-03-06,14.76,2.66
2,2,2025-03-06,5.53,0.5
2,3,2025-03-06,3.69,0.18
2,4,2025-03-06,7.38,0.44
2,5,2025-03-06,5.53,0.39
3,1,2025-03-06,353.41,63.61
3,2,2025-03-06,100.98,9.09
3,3,2025-03-06,353.41,17.67
3,4,2025-03-06,100.98,6.06
3,5,2025-03-06,100.98,7.07
4,1,2025-03-06,169.84,30.57
4,2,2025-03-06,67.94,6.11
4,3,2025-03-06,33.97,1.7
4,4,2025-03-06,16.98,1.02
4,5,2025-03-06,50.95,3.57
5,1,2025-03-06,769.76,138.56
5,2,2025-03-06,439.86,39.59
5,3,2025-03-06,219.93,11.0
5,4,2025-03-06,219.93,13.2
5,5,2025-03-06,549.83,38.49
1,1,2025-03-07,365.38,65.77
1,2,2025-03-07,182.69,16.44
1,3,2025-03-07,73.08,3.65
1,4,2025-03-07,36.54,2.19
1,5,2025-03-07,73.08,5.12
2,1,2025-03-07,24.84,4.47
2,2,2025-03-07,9.31,0.84
2,3,2025-03-07,6.21,0.31
2,4,2025-03-07,12.42,0.75
2,5,2025-03-07,9.31,0.65
3,1,2025-03-07,446.28,80.33
3,2,2025-03-07,127.51,11.48
3,3,2025-03-07,446.28,22.31
3,4,2025-03-07,127.51,7.65
3,5,2025-03-07,127.51,8.93
4,1,2025-03-07,154.66,27.84
4,2,2025-03-07,61.86,5.57
4,3,2025-03-07,30.93,1.55
4,4,2025-03-07,15.47,0.93
4,5,2025-03-07,46.4,3.25
5,1,2025-03-07,959.12,172.64
5,2,2025-03-07,548.07,49.33
5,3,2025-03-07,274.04,13.7
5,4,2025-03-07,274.04,16.44
5,5,2025-03-07,685.09,47.96
1,1,2025-03-08,280.94,50.57
1,2,2025-03-08,140.47,12.64
1,3,2025-03-08,56.19,2.81
1,4,2025-03-08,28.09,1.69
1,5,2025-03-08,56.19,3.93
2,1,2025-03-08,11.92,2.15
2,2,2025-03-08,4.47,0.4
2,3,2025-03-08,2.98,0.15
2,4,2025-03-08,5.96,0.36
2,5,2025-03-08,4.47,0.31
3,1,2025-03-08,250.19,45.03
3,2,2025-03-08,71.48,6.43
3,3,2025-03-08,250.19,12.51
3,4,2025-03-08,71.48,4.29
3,5,2025-03-08,71.48,5.0
4,1,2025-03-08,104.8,18.86
4,2,2025-03-08,41.92,3.77
4,3,2025-03-08,20.96,1.05
4,4,2025-03-08,10.48,0.63
4,5,2025-03-08,31.44,2.2
5,1,2025-03-08,582.05,104.77
5,2,2025-03-08,332.6,29.93
5,3,2025-03-08,166.3,8.32
5,4,2025-03-08,166.3,9.98
5,5,2025-03-08,415.75,29.1
1,1,2025-03-10,307.92,55.43
1,2,2025-03-10,153.96,13.86
1,3,2025-03-10,61.58,3.08
1,4,2025-03-10,30.79,1.85
1,5,2025-03-10,61.58,4.31
2,1,2025-03-10,23.66,4.26
2,2,2025-03-10,8.87,0.8
2,3,2025-03-10,5.92,0.3
2,4,2025-03-10,11.83,0.71
2,5,2025-03-10,8.87,0.62
3,1,2025-03-10,401.06,72.19
3,2,2025-03-10,114.59,10.31
3,3,2025-03-10,401.06,20.05
3,4,2025-03-10,114.59,6.88
3,5,2025-03-10,114.59,8.02
4,1,2025-03-10,205.1,36.92
4,2,2025-03-10,82.04,7.38
